segment,score
current,0.523246407777477
current,0.4465411460245384
current,0.41529777759376696
current,0.48515809606894106
current,0.5815259089664219
current,0.5814991556839461
current,0.5830834680658781
current,0.5051490061183753
current,0.5313092318713365
current,0.6360868040088156
current,0.5552338779391568
current,0.4911938358327902
current,0.5479593047679002
current,0.6320638443425529
current,0.5471554481218185
current,0.6230709490017435
current,0.5872600542249453
current,0.530121448363542
current,0.5443655106025637
current,0.5778338960647273
current,0.5492678459021644
current,0.5071369395474722
current,0.41149328723420664
current,0.5189503680120087
current,0.5219810376978179
current,0.5636745312172635
current,0.612586195459146
current,0.4405301581276799
current,0.5074532105480497
current,0.49078013349555233
current,0.5743088248865484
current,0.5502318001465882
current,0.4433980941227414
current,0.5932600586006623
current,0.5266456758934369
current,0.6202187805763744
current,0.44443936134505785
current,0.5244610670802273
current,0.4368190910715893
current,0.5815889022626419
current,0.5625446889046468
current,0.5169361491111156
current,0.5204042231577571
current,0.5470418367130092
current,0.5903328982481559
current,0.5280497941533329
current,0.6233384215575458
current,0.5469066527394811
current,0.5466242220428541
current,0.5788425020706198
current,0.5421770974708647
current,0.6276116597771079
current,0.4254754779760805
current,0.6296864652932398
current,0.40796723024764825
current,0.5042246167447683
current,0.6481804047982429
current,0.543710032534353
current,0.5161062815938157
current,0.4832759105842073
current,0.5935001087822325
current,0.4795637259106024
current,0.5473031586052294
current,0.44405151096359563
current,0.549341365994922
current,0.5726456030593743
current,0.48688461893034285
current,0.5229802860373706
current,0.5052776859374145
current,0.4404694612035066
current,0.5618702675854316
current,0.5267694471864843
current,0.6117846390879402
current,0.5395353099487292
current,0.4185357568497445
current,0.522946146953788
current,0.5600109856352992
current,0.38737580437966007
current,0.4449337380827735
current,0.4370914058702895
current,0.5186491954906448
current,0.43563780930216467
current,0.516860307624681
current,0.5601310076276931
current,0.5805246263175139
current,0.5176623160608209
current,0.7019420000109778
current,0.5600109856352992
current,0.5895704513238406
current,0.5423673780635753
current,0.6277070174994016
current,0.4205165193315885
current,0.6264815868135988
current,0.5720866299158311
current,0.5077324344923098
current,0.5325241436926551
current,0.5384100276734015
current,0.5519870216429786
current,0.574549057594221
current,0.41695777463591777
current,0.520133933760214
current,0.557290735436503
current,0.3907010132417954
current,0.5013498632748867
current,0.437383023440267
current,0.557290735436503
current,0.70150161467714
current,0.5387541995012256
current,0.5939159733887217
current,0.5091570185937241
current,0.605898360724217
current,0.5696132284401306
current,0.6144605532702994
current,0.527883215093729
current,0.5503458650672218
current,0.5312938858371157
current,0.5284197512887268
current,0.5048883480741168
current,0.5719140059543688
current,0.3936786927682565
current,0.5377056421788537
current,0.49680790693808347
current,0.48833261786657917
current,0.533017974150815
current,0.5396435781432066
current,0.5996982944234901
current,0.48912012863712656
current,0.5869540017311347
current,0.43046717754949354
current,0.5363812884706329
current,0.5602873622765802
current,0.4713242186878968
current,0.5034297239401819
current,0.42716500567052795
current,0.5795559476913095
current,0.4179553686144414
current,0.5722925710991685
current,0.568938707724946
current,0.5079572813908338
current,0.5020213912409485
current,0.5476705912714018
current,0.4260154161617082
current,0.5849008920338333
current,0.507029343772761
current,0.5941101273354202
current,0.573708284694228
current,0.6116652211696756
current,0.6178701311799649
current,0.4008551675025726
current,0.5354872036757551
current,0.5362896434247831
current,0.6382187375895096
current,0.5203159004673249
current,0.5784466171081846
current,0.5316567974924886
current,0.512956906038064
current,0.40034436034362525
current,0.5066611481997421
current,0.4240645533230981
current,0.3867538989310671
current,0.5414051392381953
current,0.5680630529429608
current,0.6517304369225391
current,0.5917792279892465
current,0.5414051392381953
current,0.5805336802459561
current,0.6114593955668438
current,0.5209124255232959
current,0.5326242535687167
current,0.6381139967894586
current,0.5088422595630074
current,0.5588201271968444
current,0.5289673664582542
current,0.5380468893221665
current,0.5123774038132026
current,0.6517417631693765
current,0.6130258117705984
current,0.4357041164801578
