segment,score
reference,0.5077818704125255
reference,0.4425656364976383
reference,0.463825905803638
reference,0.48205532722878436
reference,0.5375977759470758
reference,0.4391561441885701
reference,0.432284533319158
reference,0.5173341251319356
reference,0.3629708562672722
reference,0.4020111523379004
reference,0.5082100447038523
reference,0.4193070854590078
reference,0.2979034544753294
reference,0.4383259737641973
reference,0.5390003329952905
reference,0.4801875488027085
reference,0.29025239769531724
reference,0.524625930250357
reference,0.4685443911812962
reference,0.4316100868005091
reference,0.6289395507442536
reference,0.36867083680600754
reference,0.3983881726322027
reference,0.5156525431732794
reference,0.40895684233096036
reference,0.42123643221415547
reference,0.30420791757795124
reference,0.553938996718923
reference,0.45335585819020224
reference,0.43510282537785155
reference,0.48942604739361806
reference,0.6275016252747025
reference,0.5265427901351915
reference,0.2426471580136303
reference,0.507307109856108
reference,0.40671299540392436
reference,0.41785669715511164
reference,0.5074676953386185
reference,0.4818581330011395
reference,0.5419181018937663
reference,0.4910164435539748
reference,0.4709155626110552
reference,0.438675312569889
reference,0.5387629895514991
reference,0.6345454025821454
reference,0.25170120706796867
reference,0.5048963455780222
reference,0.38822649238867585
reference,0.5037555041769393
reference,0.4814206240215799
reference,0.5426958546826638
reference,0.5265265692503817
reference,0.37210872266953404
reference,0.4966181276363598
reference,0.2977945962545474
reference,0.48747053823616854
reference,0.516309670357293
reference,0.40537861811782017
reference,0.4193070854590078
reference,0.4931155488130479
reference,0.5288788494259729
reference,0.3716453083542612
reference,0.4923110189494188
reference,0.6328783360143314
reference,0.47723801132655475
reference,0.2558850902296397
reference,0.5086110928869513
reference,0.571825387557558
reference,0.4782218287201676
reference,0.5423421727680562
reference,0.570481913629395
reference,0.6535932892582139
reference,0.48099156598076337
reference,0.3716153526012616
reference,0.19420746535743574
reference,0.4916119109029271
reference,0.31614807936313116
reference,0.6521220149603164
reference,0.3157358672840603
reference,0.46845632343575155
reference,0.1992526769134447
reference,0.2606465838683116
reference,0.3179535989695636
reference,0.3223590836872383
reference,0.5579104634025959
reference,0.4659722530784301
reference,0.6072492704514754
reference,0.2756759520667372
reference,0.4342636946021247
reference,0.6354353896323829
reference,0.31614807936313116
reference,0.6154010034956503
reference,0.43524797187526615
reference,0.19648179934257956
reference,0.31287351163301785
reference,0.2891093253030153
reference,0.3244450361604791
reference,0.3179535989695636
reference,0.44832123751706376
reference,0.2732251984940108
reference,0.3043722843589422
reference,0.613452049847668
reference,0.43031889241905874
